Time/s,Section,Flags,Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Parameter17 / ,Istwert Spindeldrehmoment M_sp / Nm,Parameter19 / ,Istwert Spindelstrom I_sp / A,Parameter21 / ,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Parameter23 / ,Parameter24 / ,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm,Parameter37 / ,Parameter38 / ,Parameter39 / ,Parameter40 / ,Unnamed: 43
83.928,1.0,3.0,2.0,4.0,3.0,-0.667,0.781,0.703,616.042,2298.633,-137.08,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.855,-inf,-17728.53,-inf,2.473,-inf,0.0,-inf,-inf,-0.779,2.212,-2.256,-2.068,-2.084,-3.249,442.212,1251.072,-1066.188,256.736,-286.108,-250.87,-inf,-inf,-inf,-inf,
83.94,1.0,3.0,13.0,-3.0,17.0,1.509,2.337,0.606,616.042,2298.633,-137.098,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.046,-inf,-15853.89,-inf,2.212,-inf,0.0,-inf,-inf,-0.805,2.206,-2.306,-2.066,-2.067,-3.261,456.76,1247.702,-1089.424,256.5,-283.751,-251.827,-inf,-inf,-inf,-inf,
83.952,1.0,3.0,7.0,0.0,46.0,-0.97,2.407,0.747,616.041,2298.633,-137.116,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.875,-inf,-17813.6,-inf,2.485,-inf,0.0,-inf,-inf,-0.856,2.252,-2.327,-2.065,-2.096,-3.25,485.858,1273.657,-1099.423,256.322,-287.679,-250.98,-inf,-inf,-inf,-inf,
83.964,1.0,3.0,12.0,-10.0,75.0,2.197,1.536,0.571,616.042,2298.633,-137.134,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.798,-inf,-16783.62,-inf,2.341,-inf,0.0,-inf,-inf,-0.852,2.302,-2.375,-2.068,-2.05,-3.256,483.658,1301.971,-1122.377,256.677,-281.33,-251.459,-inf,-inf,-inf,-inf,
83.976,1.0,3.0,16.0,1.0,88.0,3.973,3.399,0.724,616.041,2298.633,-137.151,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.703,-inf,-17506.73,-inf,2.442,-inf,0.0,-inf,-inf,-0.846,2.468,-2.343,-2.071,-2.084,-3.262,480.444,1395.848,-1107.027,257.151,-286.108,-251.864,-inf,-inf,-inf,-inf,
83.988,1.0,3.0,-22.0,1.0,102.0,-8.611,-7.067,0.352,616.043,2298.633,-137.169,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.684,-inf,-18324.04,-inf,2.556,-inf,0.0,-inf,-inf,-0.86,2.447,-2.402,-2.071,-1.992,-3.264,488.226,1383.545,-1135.193,257.151,-273.409,-252.048,-inf,-inf,-inf,-inf,
84.0,1.0,3.0,56.0,0.0,133.0,12.553,17.84,0.999,616.046,2298.635,-137.187,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.493,-inf,-18691.67,-inf,2.608,-inf,0.0,-inf,-inf,-0.872,2.511,-2.329,-2.061,-1.891,-3.257,494.824,1420.118,-1100.69,255.849,-259.598,-251.532,-inf,-inf,-inf,-inf,
84.012,1.0,3.0,-63.0,-21.0,207.0,-10.005,-22.083,-0.254,616.039,2298.632,-137.235,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.112,-inf,-19809.77,-inf,2.764,-inf,0.0,-inf,-inf,-0.912,12.885,-1.686,-2.044,-2.054,-3.26,517.662,7286.826,-796.789,253.717,-281.984,-251.753,-inf,-inf,-inf,-inf,
84.024,1.0,3.0,92.0,9.0,403.0,23.667,45.683,1.926,616.008,2298.622,-137.366,-90.0,0.0,-0.01,1500.0,0.0,0.0,2519.016,-inf,-21429.19,-inf,2.99,-inf,0.0,-inf,-inf,-0.84,-7.79,-0.156,-2.045,-2.653,-3.252,476.892,-4405.467,-73.511,253.836,-364.197,-251.09,-inf,-inf,-inf,-inf,
84.036,1.0,3.0,-123.0,-37.0,548.0,-7.086,-62.959,-0.562,616.008,2298.618,-137.378,-90.0,0.0,-0.01,1500.0,0.0,0.0,2518.597,-inf,-22039.89,-inf,3.075,-inf,0.0,-inf,-inf,-0.896,4.504,-2.125,-1.87,-2.827,-3.24,508.865,2546.808,-1004.225,232.111,-388.023,-250.207,-inf,-inf,-inf,-inf,
84.048,1.0,3.0,95.0,86.0,801.0,-1.525,61.568,3.788,616.029,2298.624,-137.436,-90.0,0.0,0.0,1500.0,0.0,0.0,2517.967,-inf,-26682.42,-inf,3.722,-inf,0.0,-inf,-inf,-0.936,4.62,-1.289,-1.936,-2.252,-3.175,531.534,2612.37,-609.21,240.398,-309.083,-245.162,-inf,-inf,-inf,-inf,
84.06,1.0,3.0,-117.0,70.0,479.0,-26.812,-40.558,-4.518,616.047,2298.617,-137.518,-90.0,0.0,0.0,1500.0,0.0,0.0,2516.575,-inf,-29073.57,-inf,4.056,-inf,0.0,-inf,-inf,-0.893,3.722,-1.226,-1.275,-1.755,-3.216,506.835,2105.064,-579.074,158.292,-240.943,-248.366,-inf,-inf,-inf,-inf,
84.072,1.0,3.0,58.0,2.0,1102.0,18.707,39.994,3.83,616.075,2298.623,-137.597,-90.0,0.0,0.0,1500.0,0.0,0.0,2517.261,-inf,-30702.11,-inf,4.283,-inf,0.0,-inf,-inf,-0.944,3.747,-0.694,-1.567,-1.233,-3.133,535.932,2119.053,-327.7,194.521,-169.204,-241.959,-inf,-inf,-inf,-inf,
84.084,1.0,3.0,-41.0,-38.0,806.0,-18.832,-17.265,-2.153,616.073,2298.615,-137.683,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.913,-inf,-29395.63,-inf,4.101,-inf,0.0,-inf,-inf,-0.904,4.77,-1.075,-1.348,-1.943,-3.193,513.263,2697.314,-507.816,167.349,-266.667,-246.561,-inf,-inf,-inf,-inf,
84.096,1.0,3.0,71.0,-54.0,1664.0,27.156,-3.372,4.28,616.065,2298.612,-137.762,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.321,-inf,-30732.49,-inf,4.287,-inf,0.0,-inf,-inf,-0.944,1.898,-0.566,-1.476,-2.4,-3.162,535.594,1073.263,-267.427,183.273,-329.505,-244.168,-inf,-inf,-inf,-inf,
84.108,1.0,3.0,-17.0,-28.0,1056.0,8.231,-31.732,-3.416,616.057,2298.607,-137.821,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.455,-inf,-33132.75,-inf,4.622,-inf,0.0,-inf,-inf,-0.958,8.308,-1.085,-1.363,-2.591,-3.145,544.052,4698.052,-512.886,169.184,-355.622,-242.879,-inf,-inf,-inf,-inf,
84.12,1.0,3.0,108.0,31.0,1462.0,-8.736,3.242,0.036,616.063,2298.605,-137.898,-90.0,0.0,0.0,1500.0,0.0,0.0,2518.844,-inf,-34026.02,-inf,4.747,-inf,0.0,-inf,-inf,-0.92,2.174,-0.448,-1.327,-2.116,-3.146,522.229,1229.162,-211.52,164.745,-290.493,-242.916,-inf,-inf,-inf,-inf,
84.132,1.0,3.0,114.0,24.0,1694.0,-0.523,22.201,0.29,616.072,2298.606,-137.963,-90.0,0.0,0.0,1500.0,0.0,0.0,2518.292,-inf,-37146.36,-inf,5.182,-inf,0.0,-inf,-inf,-0.985,7.519,-0.364,-1.227,-1.96,-3.129,559.278,4252.095,-171.948,152.373,-269.024,-241.59,-inf,-inf,-inf,-inf,
84.144,1.0,3.0,-26.0,-4.0,1628.0,-10.017,-23.557,-1.524,616.08,2298.604,-138.026,-90.0,-0.01,0.0,1500.0,0.0,0.0,2519.169,-inf,-36757.45,-inf,5.128,-inf,0.0,-inf,-inf,-0.97,4.988,0.355,-1.094,-2.042,-3.133,550.819,2821.022,167.582,135.797,-280.348,-241.959,-inf,-inf,-inf,-inf,
84.156,1.0,3.0,61.0,1.0,1908.0,5.26,-18.452,2.686,616.087,2298.603,-138.083,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.065,-inf,-35861.15,-inf,5.003,-inf,0.0,-inf,-inf,-0.863,5.878,0.306,-1.147,-1.953,-3.119,490.087,3324.114,144.628,142.368,-268.107,-240.854,-inf,-inf,-inf,-inf,
84.168,1.0,3.0,75.0,10.0,1902.0,23.299,9.533,-1.536,616.089,2298.602,-138.141,-90.0,-0.01,0.0,1500.0,0.0,0.0,2520.809,-inf,-37246.62,-inf,5.196,-inf,0.0,-inf,-inf,-0.9,6.611,0.359,-1.069,-1.936,-3.138,510.726,3738.722,169.694,132.719,-265.817,-242.29,-inf,-inf,-inf,-inf,
84.18,1.0,3.0,16.0,97.0,1831.0,-36.27,14.656,-1.608,616.097,2298.604,-138.192,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.436,-inf,-38972.38,-inf,5.437,-inf,0.0,-inf,-inf,-0.933,7.234,0.374,-1.054,-1.617,-3.113,529.673,4090.802,176.877,130.884,-221.961,-240.375,-inf,-inf,-inf,-inf,
84.19200000000001,1.0,3.0,69.0,-89.0,2395.0,42.68,-10.699,0.359,616.11,2298.608,-138.25,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.798,-inf,-38957.19,-inf,5.435,-inf,0.0,-inf,-inf,-0.955,6.556,0.748,-1.083,-1.184,-3.11,542.191,3707.374,353.471,134.495,-162.462,-240.154,-inf,-inf,-inf,-inf,
84.20400000000001,1.0,3.0,-102.0,74.0,2057.0,-39.554,-20.562,0.311,616.102,2298.606,-138.303,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.351,-inf,-39953.75,-inf,5.574,-inf,0.0,-inf,-inf,-0.975,7.133,0.83,-1.042,-2.137,-3.106,553.188,4033.667,392.198,129.404,-293.373,-239.823,-inf,-inf,-inf,-inf,
84.21600000000001,1.0,3.0,35.0,-70.0,2425.0,43.219,-17.82,-1.055,616.105,2298.608,-138.343,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.084,-inf,-38899.46,-inf,5.427,-inf,0.0,-inf,-inf,-0.94,6.339,0.777,-1.118,-1.432,-3.092,533.564,3585.014,367.132,138.816,-196.63,-238.755,-inf,-inf,-inf,-inf,
84.22800000000001,1.0,3.0,-7.0,24.0,2313.0,-39.679,10.177,-1.229,616.106,2298.608,-138.388,-90.0,0.0,0.0,1500.0,0.0,0.0,2521.706,-inf,-38361.68,-inf,5.352,-inf,0.0,-inf,-inf,-1.02,9.76,0.399,-0.931,-1.765,-3.08,578.732,5519.347,188.565,115.611,-242.252,-237.798,-inf,-inf,-inf,-inf,
84.24000000000001,1.0,3.0,87.0,-92.0,2606.0,48.788,7.687,-2.275,616.097,2298.604,-138.443,-90.0,0.0,0.0,1500.0,0.0,0.0,2522.144,-inf,-35396.29,-inf,4.938,-inf,0.0,-inf,-inf,-0.936,4.668,1.211,-1.034,-1.937,-3.104,531.195,2639.842,572.173,128.339,-265.882,-239.676,-inf,-inf,-inf,-inf,
84.25200000000001,1.0,3.0,-31.0,61.0,2423.0,-47.986,-7.282,0.534,616.094,2298.602,-138.47,-90.0,0.0,0.0,1500.0,0.0,0.0,2522.449,-inf,-34977.0,-inf,4.88,-inf,0.0,-inf,-inf,-1.048,10.798,0.572,-0.889,-2.184,-3.081,594.973,6106.204,270.244,110.402,-299.788,-237.908,-inf,-inf,-inf,-inf,
84.26400000000001,1.0,3.0,34.0,-119.0,2833.0,53.06,-3.025,-2.257,616.092,2298.601,-138.519,-90.0,-0.01,0.0,1500.0,0.0,0.0,2522.545,-inf,-32576.74,-inf,4.545,-inf,0.0,-inf,-inf,-0.948,5.88,1.356,-0.96,-1.83,-3.088,537.962,3324.957,640.896,119.222,-251.154,-238.424,-inf,-inf,-inf,-inf,
84.27600000000001,1.0,3.0,-20.0,83.0,2550.0,-56.312,-3.187,1.224,616.091,2298.601,-138.545,-90.0,-0.01,0.0,1500.0,0.0,0.0,2522.03,-inf,-31762.47,-inf,4.431,-inf,0.0,-inf,-inf,-1.009,10.541,0.947,-0.836,-2.272,-3.059,572.473,5961.091,447.543,103.772,-311.832,-236.214,-inf,-inf,-inf,-inf,
84.28800000000001,1.0,3.0,63.0,-109.0,2930.0,50.294,6.661,-2.849,616.091,2298.601,-138.589,-90.0,-0.01,0.0,1500.0,0.0,0.0,2521.172,-inf,-32379.25,-inf,4.517,-inf,0.0,-inf,-inf,-0.948,5.6,1.598,-0.9,-1.822,-3.086,537.962,3167.035,754.964,111.764,-250.042,-238.276,-inf,-inf,-inf,-inf,
84.30000000000001,1.0,3.0,-4.0,81.0,2648.0,-53.268,-6.736,1.497,616.09,2298.6,-138.614,-90.0,-0.01,0.0,1500.0,0.0,0.0,2520.637,-inf,-32285.06,-inf,4.504,-inf,0.0,-inf,-inf,-1.021,10.614,1.22,-0.79,-2.306,-3.063,579.747,6002.383,576.539,98.03,-316.479,-236.546,-inf,-inf,-inf,-inf,
84.312,1.0,3.0,41.0,-120.0,3029.0,59.271,-2.842,-2.454,616.089,2298.6,-138.655,-90.0,-0.01,0.0,1500.0,0.0,0.0,2519.569,-inf,-33591.54,-inf,4.686,-inf,0.0,-inf,-inf,-0.954,5.557,2.059,-0.848,-2.002,-3.086,541.684,3142.596,972.962,105.252,-274.849,-238.276,-inf,-inf,-inf,-inf,
84.324,1.0,3.0,-50.0,71.0,2746.0,-52.307,-16.778,1.005,616.087,2298.6,-138.676,-90.0,-0.01,0.0,1500.0,0.0,0.0,2519.798,-inf,-34636.71,-inf,4.832,-inf,0.0,-inf,-inf,-1.019,10.858,1.557,-0.754,-2.412,-3.061,578.394,6140.417,735.671,93.59,-331.142,-236.398,-inf,-inf,-inf,-inf,
84.336,1.0,3.0,64.0,-119.0,3157.0,53.734,9.917,-2.138,616.087,2298.6,-138.713,-90.0,-0.01,0.0,1500.0,0.0,0.0,2519.054,-inf,-34524.3,-inf,4.816,-inf,0.0,-inf,-inf,-0.933,5.861,2.328,-0.822,-2.01,-3.065,529.842,3314.507,1099.986,101.996,-275.897,-236.693,-inf,-inf,-inf,-inf,
84.348,1.0,3.0,-42.0,74.0,2836.0,-57.183,-15.199,0.558,616.086,2298.6,-138.733,-90.0,-0.01,0.0,1500.0,0.0,0.0,2519.913,-inf,-36742.26,-inf,5.126,-inf,0.0,-inf,-inf,-0.996,10.848,1.777,-0.711,-2.445,-3.043,565.199,6134.687,839.6,88.322,-335.593,-234.999,-inf,-inf,-inf,-inf,
84.36,1.0,3.0,88.0,-107.0,3241.0,54.123,19.618,-2.244,616.087,2298.601,-138.767,-90.0,-0.01,0.0,1500.0,0.0,0.0,2519.607,-inf,-35402.37,-inf,4.939,-inf,0.0,-inf,-inf,-0.955,6.036,2.417,-0.772,-1.981,-3.049,542.022,3413.272,1141.952,95.84,-271.904,-235.404,-inf,-inf,-inf,-inf,
84.372,1.0,3.0,-64.0,61.0,2893.0,-48.59,-26.971,0.038,616.086,2298.601,-138.785,-90.0,-0.01,0.0,1500.0,0.0,0.0,2520.199,-inf,-37112.94,-inf,5.178,-inf,0.0,-inf,-inf,-0.994,11.366,1.765,-0.703,-2.367,-3.035,564.014,6427.609,833.826,87.256,-324.858,-234.373,-inf,-inf,-inf,-inf,
84.384,1.0,3.0,96.0,-108.0,3330.0,57.123,23.791,-1.637,616.087,2298.601,-138.82,-90.0,-0.01,0.0,1500.0,0.0,0.0,2520.256,-inf,-35618.09,-inf,4.969,-inf,0.0,-inf,-inf,-0.923,5.921,2.494,-0.753,-1.918,-3.046,523.752,3348.552,1178.567,93.531,-263.264,-235.183,-inf,-inf,-inf,-inf,
84.396,1.0,3.0,-76.0,69.0,2959.0,-52.425,-30.135,-0.941,616.085,2298.601,-138.836,-90.0,-0.01,0.0,1500.0,0.0,0.0,2520.695,-inf,-35487.44,-inf,4.951,-inf,0.0,-inf,-inf,-0.978,10.415,1.9,-0.691,-2.337,-3.034,555.387,5889.967,897.902,85.776,-320.8,-234.263,-inf,-inf,-inf,-inf,
84.408,1.0,3.0,114.0,-106.0,3431.0,54.385,28.825,-0.938,616.089,2298.603,-138.864,-90.0,-0.01,0.0,1500.0,0.0,0.0,2520.561,-inf,-35830.77,-inf,4.999,-inf,0.0,-inf,-inf,-0.905,6.323,2.653,-0.717,-1.841,-3.022,513.602,3575.913,1253.767,88.973,-252.66,-233.379,-inf,-inf,-inf,-inf,
84.42,1.0,3.0,-96.0,73.0,2980.0,-51.08,-39.625,-0.951,616.089,2298.603,-138.879,-90.0,-0.01,0.0,1500.0,0.0,0.0,2520.695,-inf,-35147.15,-inf,4.903,-inf,0.0,-inf,-inf,-0.952,10.494,2.267,-0.659,-2.324,-3.019,540.5,5934.293,1071.117,81.81,-318.967,-233.158,-inf,-inf,-inf,-inf,
84.432,1.0,3.0,117.0,-102.0,3484.0,53.478,32.166,-0.378,616.093,2298.605,-138.903,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.504,-inf,-35186.65,-inf,4.909,-inf,0.0,-inf,-inf,-0.892,6.865,2.825,-0.714,-1.726,-3.022,506.327,3882.487,1334.883,88.677,-236.885,-233.342,-inf,-inf,-inf,-inf,
84.444,1.0,3.0,-114.0,69.0,3014.0,-49.435,-45.167,-1.481,616.092,2298.605,-138.918,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.561,-inf,-35347.68,-inf,4.931,-inf,0.0,-inf,-inf,-0.954,10.792,2.349,-0.623,-2.199,-3.01,541.684,6103.001,1109.985,77.311,-301.817,-232.458,-inf,-inf,-inf,-inf,
84.456,1.0,3.0,138.0,-104.0,3565.0,50.759,43.121,-0.613,616.096,2298.607,-138.942,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.18,-inf,-34369.34,-inf,4.795,-inf,0.0,-inf,-inf,-0.858,6.818,2.895,-0.676,-1.659,-3.007,487.042,3855.858,1367.977,83.882,-227.787,-232.201,-inf,-inf,-inf,-inf,
84.468,1.0,3.0,-113.0,63.0,3065.0,-48.695,-42.185,-1.311,616.093,2298.606,-138.956,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.332,-inf,-36006.99,-inf,5.023,-inf,0.0,-inf,-inf,-0.933,11.472,2.323,-0.585,-2.17,-3.012,529.842,6487.272,1097.592,72.634,-297.824,-232.569,-inf,-inf,-inf,-inf,
84.48,1.0,3.0,137.0,-107.0,3597.0,54.992,39.601,-0.347,616.095,2298.608,-138.981,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.104,-inf,-34436.19,-inf,4.804,-inf,0.0,-inf,-inf,-0.866,6.727,2.835,-0.629,-1.621,-2.996,491.609,3804.453,1339.671,78.14,-222.485,-231.354,-inf,-inf,-inf,-inf,
84.492,1.0,3.0,-134.0,68.0,3073.0,-49.151,-52.646,-1.546,616.092,2298.607,-138.994,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.836,-inf,-36556.93,-inf,5.1,-inf,0.0,-inf,-inf,-0.909,11.61,2.187,-0.559,-2.089,-2.999,516.139,6565.812,1033.517,69.438,-286.762,-231.575,-inf,-inf,-inf,-inf,
84.504,1.0,3.0,155.0,-114.0,3675.0,57.446,45.58,-0.252,616.095,2298.609,-139.017,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.569,-inf,-36219.68,-inf,5.053,-inf,0.0,-inf,-inf,-0.863,6.949,2.765,-0.612,-1.517,-2.984,490.087,3929.51,1306.295,75.949,-208.281,-230.396,-inf,-inf,-inf,-inf,
84.516,1.0,3.0,-146.0,80.0,3080.0,-55.803,-60.761,-1.697,616.092,2298.609,-139.029,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.512,-inf,-37167.63,-inf,5.185,-inf,0.0,-inf,-inf,-0.906,11.473,2.249,-0.544,-2.052,-3.005,514.109,6488.115,1062.668,67.544,-281.657,-232.053,-inf,-inf,-inf,-inf,
84.528,1.0,3.0,170.0,-120.0,3741.0,60.357,53.767,0.113,616.096,2298.611,-139.049,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.417,-inf,-37960.63,-inf,5.296,-inf,0.0,-inf,-inf,-0.817,6.818,2.858,-0.608,-1.432,-2.997,463.527,3855.521,1350.233,75.417,-196.499,-231.391,-inf,-inf,-inf,-inf,
84.54,1.0,3.0,-168.0,82.0,3082.0,-56.537,-68.253,-2.211,616.093,2298.61,-139.061,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.104,-inf,-37392.46,-inf,5.217,-inf,0.0,-inf,-inf,-0.879,11.721,2.331,-0.5,-2.008,-3.0,498.715,6628.172,1101.535,62.038,-275.635,-231.648,-inf,-inf,-inf,-inf,
84.552,1.0,3.0,182.0,-125.0,3791.0,63.355,61.994,0.535,616.097,2298.612,-139.08,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.142,-inf,-37589.95,-inf,5.244,-inf,0.0,-inf,-inf,-0.847,6.879,2.966,-0.576,-1.361,-2.978,480.613,3890.071,1401.634,71.451,-186.877,-229.991,-inf,-inf,-inf,-inf,
84.56400000000001,1.0,3.0,-179.0,82.0,3094.0,-56.937,-70.729,-2.587,616.094,2298.611,-139.092,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.561,-inf,-37009.63,-inf,5.163,-inf,0.0,-inf,-inf,-0.883,11.745,2.401,-0.492,-1.954,-2.978,501.083,6641.992,1134.488,61.091,-268.238,-229.991,-inf,-inf,-inf,-inf,
84.57600000000001,1.0,3.0,197.0,-124.0,3833.0,66.179,69.421,1.074,616.098,2298.614,-139.109,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.447,-inf,-36237.9,-inf,5.055,-inf,0.0,-inf,-inf,-0.794,6.795,3.094,-0.569,-1.335,-2.971,450.839,3842.543,1461.766,70.622,-183.277,-229.439,-inf,-inf,-inf,-inf,
84.58800000000001,1.0,3.0,-192.0,92.0,3080.0,-60.13,-79.978,-2.699,616.094,2298.613,-139.122,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.504,-inf,-37286.12,-inf,5.202,-inf,0.0,-inf,-inf,-0.869,12.259,2.474,-0.464,-1.939,-2.981,493.47,6932.387,1168.991,57.598,-266.144,-230.175,-inf,-inf,-inf,-inf,
84.60000000000001,1.0,3.0,219.0,-132.0,3890.0,78.395,89.704,1.716,616.099,2298.615,-139.138,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.275,-inf,-35858.12,-inf,5.002,-inf,0.0,-inf,-inf,-0.811,6.973,3.135,-0.554,-1.234,-2.95,460.313,3943.33,1481.341,68.727,-169.4,-227.782,-inf,-inf,-inf,-inf,
84.61200000000001,1.0,3.0,-259.0,97.0,3056.0,-72.993,-101.268,-4.046,616.094,2298.614,-139.151,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.046,-inf,-37696.29,-inf,5.259,-inf,0.0,-inf,-inf,-0.861,12.382,2.489,-0.428,-1.844,-2.965,488.903,7001.994,1175.891,53.159,-253.184,-228.96,-inf,-inf,-inf,-inf,
84.62400000000001,1.0,3.0,238.0,-142.0,3975.0,92.622,95.751,2.883,616.1,2298.618,-139.167,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.379,-inf,-37924.16,-inf,5.291,-inf,0.0,-inf,-inf,-0.822,6.217,3.131,-0.584,-1.111,-2.942,466.572,3515.744,1479.51,72.516,-152.447,-227.193,-inf,-inf,-inf,-inf,
84.63600000000001,1.0,3.0,-247.0,119.0,3017.0,-89.392,-98.534,-3.239,616.093,2298.615,-139.181,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.15,-inf,-39330.9,-inf,5.487,-inf,0.0,-inf,-inf,-0.871,12.074,2.421,-0.425,-1.828,-2.968,494.147,6828.06,1143.924,52.804,-250.958,-229.218,-inf,-inf,-inf,-inf,
84.64800000000001,1.0,3.0,260.0,-149.0,4041.0,90.671,111.823,1.071,616.102,2298.62,-139.194,-90.0,0.0,0.0,1500.0,0.0,0.0,2518.387,-inf,-41655.21,-inf,5.811,-inf,0.0,-inf,-inf,-0.806,6.282,3.077,-0.564,-0.905,-2.924,457.437,3552.317,1454.162,69.971,-124.17,-225.757,-inf,-inf,-inf,-inf,
84.66000000000001,1.0,3.0,-289.0,127.0,2929.0,-89.376,-121.913,-3.23,616.097,2298.618,-139.189,-90.0,0.0,0.0,1500.0,0.0,0.0,2518.978,-inf,-40913.86,-inf,5.708,-inf,0.0,-inf,-inf,-0.848,10.591,2.025,-0.412,-1.692,-2.957,481.459,5989.574,957.049,51.205,-232.303,-228.371,-inf,-inf,-inf,-inf,
84.672,1.0,3.0,260.0,-165.0,4054.0,98.207,110.763,2.705,616.11,2298.624,-139.202,-90.0,0.0,0.0,1500.0,0.0,0.0,2519.76,-inf,-41448.6,-inf,5.782,-inf,0.0,-inf,-inf,-0.803,9.1,2.486,-0.582,-0.456,-2.891,456.084,5146.2,1174.624,72.279,-62.641,-223.253,-inf,-inf,-inf,-inf,
84.684,1.0,3.0,-288.0,98.0,2883.0,-86.894,-111.275,-5.329,616.109,2298.623,-139.203,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.428,-inf,-40415.58,-inf,5.638,-inf,0.0,-inf,-inf,-0.846,9.576,2.478,-0.402,-1.15,-2.946,480.444,5415.189,1170.681,49.844,-157.88,-227.487,-inf,-inf,-inf,-inf,
84.696,1.0,3.0,274.0,-155.0,4004.0,94.656,116.814,2.315,616.114,2298.627,-139.205,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.58,-inf,-39604.35,-inf,5.525,-inf,0.0,-inf,-inf,-0.831,9.476,2.467,-0.608,-0.528,-2.891,471.647,5358.897,1165.892,75.535,-72.46,-223.216,-inf,-inf,-inf,-inf,
84.708,1.0,3.0,-290.0,102.0,2841.0,-82.137,-126.147,-3.249,616.112,2298.625,-139.205,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.943,-inf,-39343.05,-inf,5.489,-inf,0.0,-inf,-inf,-0.865,9.573,2.358,-0.364,-0.951,-2.93,490.764,5413.841,1114.21,45.226,-130.585,-226.235,-inf,-inf,-inf,-inf,
84.72,1.0,3.0,300.0,-113.0,3929.0,83.987,125.997,4.242,616.117,2298.629,-139.207,-90.0,0.0,0.0,1500.0,0.0,0.0,2521.286,-inf,-38209.77,-inf,5.331,-inf,0.0,-inf,-inf,-0.87,9.401,2.43,-0.604,-0.364,-2.873,493.64,5316.594,1148.289,74.943,-50.008,-221.854,-inf,-inf,-inf,-inf,
84.732,1.0,3.0,-210.0,175.0,2885.0,-116.22,-66.172,-2.242,616.115,2298.627,-139.207,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.714,-inf,-38264.46,-inf,5.338,-inf,0.0,-inf,-inf,-0.875,9.524,2.38,-0.336,-0.75,-2.928,496.515,5385.864,1124.49,41.675,-102.897,-226.088,-inf,-inf,-inf,-inf,
84.744,2.0,3.0,-inf,-inf,-inf,-inf,-inf,-inf,616.119,2298.63,-139.208,-90.0,0.0,0.0,1500.0,0.0,0.0,2520.599,-inf,-37732.75,-inf,5.264,-inf,0.0,-inf,-inf,-0.867,9.295,2.411,-0.619,-0.306,-2.855,492.286,5256.593,1139.136,76.837,-42.023,-220.454,-inf,-inf,-inf,-inf,
